INDEX,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,COMMENT,BUSHFIRE_LOCATION,GENRE,SECOND_QUOTE_TRANSCRIPTION,SECOND_QUOTE_TRANSCRIPTION_2,
1346,14616_16_12_1882_45_IX__160164812.txt,Paringa,char-offset:3817,PLACE,,,,,,,UNVERIFIED,,,,Paringa,Paringa,
1347,14616_16_12_1882_45_IX__160164812.txt,German,char-offset:4251,PLACE,http://pleiades.stoa.org/places/481843,German|German,-0.046875,42.6097532,23.4110602,settlement,UNVERIFIED,,,,German,German,
1348,14616_16_12_1882_45_IX__160164812.txt,Melbourne,char-offset:5469,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,UNVERIFIED,,,,Melbourne,Melbourne,
1349,13217_9_10_1880_678_XXVI__161916291.txt,Australasia,char-offset:69,PLACE,http://geo-kima.org/place/1965,Australasia,,,,,UNVERIFIED,,,,Australasia,Australasia,
1350,13217_9_10_1880_678_XXVI__161916291.txt,Charlemont,char-offset:1397,PLACE,http://sws.geonames.org/4932757,Charlemont,,42.62786,-72.86982,,UNVERIFIED,,,,Charlemont,Charlemont,
1351,13217_9_10_1880_678_XXVI__161916291.txt,Charlemont,char-offset:1616,PLACE,http://sws.geonames.org/4932757,Charlemont,,42.62786,-72.86982,,UNVERIFIED,,,,Charlemont,Charlemont,
1352,13217_9_10_1880_678_XXVI__161916291.txt,Charlemont,char-offset:2654,PLACE,http://sws.geonames.org/4932757,Charlemont,,42.62786,-72.86982,,UNVERIFIED,,,,Charlemont,Charlemont,
1353,14042_8_5_1880_862_I__161877067.txt,Australia,char-offset:351,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
1354,14042_8_5_1880_862_I__161877067.txt,Gippsland,char-offset:758,PLACE,,,,-35.411438,141.152344,,UNVERIFIED,,,,Gippsland,Gippsland,
1355,14042_8_5_1880_862_I__161877067.txt,Gippsland,char-offset:1313,PLACE,,,,-35.411438,141.152344,,UNVERIFIED,,,,Gippsland,Gippsland,
1356,14042_8_5_1880_862_I__161877067.txt,Sydney,char-offset:1882,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
1357,14042_8_5_1880_862_I__161877067.txt,Sydney,char-offset:2681,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
1358,14042_8_5_1880_862_I__161877067.txt,Melbourne,char-offset:4394,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,VERIFIED,,,,Melbourne,Melbourne,
1359,14042_8_5_1880_862_I__161877067.txt,Moberly,char-offset:4876,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Moberly,Moberly,
1360,14042_8_5_1880_862_I__161877067.txt,Lake Bulla,char-offset:4898,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Lake Bulla,Lake Bulla,
1361,14042_8_5_1880_862_I__161877067.txt,Mount Jamieson,char-offset:6291,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Mount Jamieson,Mount Jamieson,
1362,14042_8_5_1880_862_I__161877067.txt,Worrarra,char-offset:6378,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Worrarra,Worrarra,
1363,14042_8_5_1880_862_I__161877067.txt,Warrandilla,char-offset:6528,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Warrandilla,Warrandilla,
1364,14042_8_5_1880_862_I__161877067.txt,Warrarra,char-offset:6736,PLACE,,,,,,,UNVERIFIED,,,,Warrarra,Warrarra,
1365,14042_8_5_1880_862_I__161877067.txt,Warrandilla Creek,char-offset:6825,PLACE,,,,,,,UNVERIFIED,,,,Warrandilla Creek,Warrandilla Creek,
1366,14042_8_5_1880_862_I__161877067.txt,Warrarra,char-offset:6881,PLACE,,,,,,,UNVERIFIED,,,,Warrarra,Warrarra,
1367,14042_8_5_1880_862_I__161877067.txt,Warrarra,char-offset:8878,PLACE,,,,,,,UNVERIFIED,,,,Warrarra,Warrarra,
1368,14042_8_5_1880_862_I__161877067.txt,Warrarra,char-offset:9308,PLACE,,,,,,,UNVERIFIED,,,,Warrarra,Warrarra,
1369,14042_8_5_1880_862_I__161877067.txt,Quondong,char-offset:9396,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Quondong,Quondong,
1370,14042_8_5_1880_862_I__161877067.txt,Quondong,char-offset:9612,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Quondong,Quondong,
1371,14042_8_5_1880_862_I__161877067.txt,Quondong,char-offset:9666,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Quondong,Quondong,
1372,14042_8_5_1880_862_I__161877067.txt,Melbourne,char-offset:10430,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,VERIFIED,,,,Melbourne,Melbourne,
1373,14042_8_5_1880_862_I__161877067.txt,Old Lamb Inn,char-offset:10820,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Old Lamb Inn,Old Lamb Inn,
1374,14042_8_5_1880_862_I__161877067.txt,Melbourne,char-offset:11593,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,VERIFIED,,,,Melbourne,Melbourne,
1375,14042_8_5_1880_862_I__161877067.txt,Quondong,char-offset:12415,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Quondong,Quondong,
1376,14042_8_5_1880_862_I__161877067.txt,Warrandilla,char-offset:15718,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Warrandilla,Warrandilla,
1377,14042_8_5_1880_862_I__161877067.txt,Quondong,char-offset:20195,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Quondong,Quondong,
1378,14042_8_5_1880_862_I__161877067.txt,Sydney,char-offset:22113,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
1379,14042_8_5_1880_862_I__161877067.txt,Italy,char-offset:24607,PLACE,http://geo-kima.org/place/6258,Italy,,,,,UNVERIFIED,,,,Italy,Italy,
1380,14042_8_5_1880_862_I__161877067.txt,Warrara,char-offset:31072,PLACE,,,,,,,UNVERIFIED,,,,Warrara,Warrara,
1381,14042_8_5_1880_862_I__161877067.txt,Bullocky,char-offset:32073,PLACE,,,,,,,UNVERIFIED,,,,Bullocky,Bullocky,
1382,14042_8_5_1880_862_I__161877067.txt,Warrandilla,char-offset:32749,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Warrandilla,Warrandilla,
1383,14042_8_5_1880_862_I__161877067.txt,Warran,char-offset:37571,PLACE,,,,,,,UNVERIFIED,,,,Warran,Warran,
1384,14042_8_5_1880_862_I__161877067.txt,Omeo,char-offset:37707,PLACE,,,,,,,UNVERIFIED,,,,Omeo,Omeo,
1385,14042_8_5_1880_862_I__161877067.txt,Quondong,char-offset:37870,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Quondong,Quondong,
1386,14042_8_5_1880_862_I__161877067.txt,India,char-offset:38118,PLACE,http://pleiades.stoa.org/places/50004,India,-1.1,22.5,77.5,region,UNVERIFIED,,,,India,India,
1387,14042_8_5_1880_862_I__161877067.txt,Quondong,char-offset:38424,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Quondong,Quondong,
1388,14042_8_5_1880_862_I__161877067.txt,Warrandilk,char-offset:38476,PLACE,,,,,,,UNVERIFIED,,,,Warrandilk,Warrandilk,
1389,14042_8_5_1880_862_I__161877067.txt,Quondong,char-offset:38899,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Quondong,Quondong,
1390,14042_8_5_1880_862_I__161877067.txt,Quondong,char-offset:39485,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Quondong,Quondong,
1391,14042_8_5_1880_862_I__161877067.txt,Quondong,char-offset:39890,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Quondong,Quondong,
1392,14042_8_5_1880_862_I__161877067.txt,Melbourne,char-offset:40264,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,VERIFIED,,,,Melbourne,Melbourne,
1393,14042_8_5_1880_862_I__161877067.txt,Ill,char-offset:44202,PLACE,http://geo-kima.org/place/13780,Glenview (Ill.),,,,,UNVERIFIED,,,,Ill,Ill,
1394,14042_8_5_1880_862_I__161877067.txt,Melbourne,char-offset:49363,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,VERIFIED,,,,Melbourne,Melbourne,
1395,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",CH,char-offset:2,PLACE,http://sws.geonames.org/2659177,La Punt Chamues-ch,,46.57887,9.92015,,UNVERIFIED,,,,CH,CH,
1396,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",Sydney,char-offset:497,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
1397,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",Sydney,char-offset:1062,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
1398,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",Sydney,char-offset:1512,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
1399,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",Sydney,char-offset:3067,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
1400,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",Sydney,char-offset:3400,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
1401,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",Bavo,char-offset:4664,PLACE,,,,,,,UNVERIFIED,,,,Bavo,Bavo,
1402,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",Sydney,char-offset:5365,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
1403,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",Sydney,char-offset:5781,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
1404,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",Sydney,char-offset:6450,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
1405,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",Hea,char-offset:6865,PLACE,http://mapoflondon.uvic.ca/HAMP3.htm,Hampstead Heath,,,,,UNVERIFIED,,,,Hea,Hea,
1406,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",Sydney,char-offset:7768,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
1407,"1967_10_01_1880_31_XXX_The merry, witching olf_70939958.txt",Sydney,char-offset:7839,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
1408,13556_24_1_1880_151_IV__161877924.txt,Australasia,char-offset:74,PLACE,http://geo-kima.org/place/1965,Australasia,,,,,UNVERIFIED,,,,Australasia,Australasia,
1409,13556_24_1_1880_151_IV__161877924.txt,Auckland,char-offset:447,PLACE,http://sws.geonames.org/2193734,Auckland,,-36.7131642,174.759334,,VERIFIED,,,,Auckland,Auckland,
1410,13556_24_1_1880_151_IV__161877924.txt,Auckland,char-offset:847,PLACE,http://sws.geonames.org/2193734,Auckland,,-36.7131642,174.759334,,VERIFIED,,,,Auckland,Auckland,
1411,13556_24_1_1880_151_IV__161877924.txt,Auckland,char-offset:1285,PLACE,http://sws.geonames.org/2193734,Auckland,,-36.7131642,174.759334,,VERIFIED,,,,Auckland,Auckland,
1412,13556_24_1_1880_151_IV__161877924.txt,Auckland,char-offset:2638,PLACE,http://sws.geonames.org/2193734,Auckland,,-36.7131642,174.759334,,VERIFIED,,,,Auckland,Auckland,
1413,13556_24_1_1880_151_IV__161877924.txt,Auckland,char-offset:4283,PLACE,http://sws.geonames.org/2193734,Auckland,,-36.7131642,174.759334,,VERIFIED,,,,Auckland,Auckland,
1414,13556_24_1_1880_151_IV__161877924.txt,New Zealand,char-offset:7926,PLACE,http://sws.geonames.org/2186224,New Zealand,,-41.7944599,171.3331694,,VERIFIED,,,,New Zealand,New Zealand,
1415,13556_24_1_1880_151_IV__161877924.txt,New Zealand,char-offset:8954,PLACE,http://sws.geonames.org/2186224,New Zealand,,-41.7944599,171.3331694,,VERIFIED,,,,New Zealand,New Zealand,
1416,13556_24_1_1880_151_IV__161877924.txt,New Zealand,char-offset:9579,PLACE,http://sws.geonames.org/2186224,New Zealand,,-41.7944599,171.3331694,,VERIFIED,,,,New Zealand,New Zealand,
1417,13556_24_1_1880_151_IV__161877924.txt,New Zealand,char-offset:9913,PLACE,http://sws.geonames.org/2186224,New Zealand,,-41.7944599,171.3331694,,VERIFIED,,,,New Zealand,New Zealand,
1418,13556_24_1_1880_151_IV__161877924.txt,Auckland,char-offset:10092,PLACE,http://sws.geonames.org/2193734,Auckland,,-36.7131642,174.759334,,VERIFIED,,,,Auckland,Auckland,
1419,13556_24_1_1880_151_IV__161877924.txt,Englishman,char-offset:10299,PLACE,,,,,,,UNVERIFIED,,,,Englishman,Englishman,
1420,13556_24_1_1880_151_IV__161877924.txt,Arcadia,char-offset:13410,PLACE,http://sws.geonames.org/2177746,Arcadia,,-33.61667,151.03333,,UNVERIFIED,,,,Arcadia,Arcadia,
1421,13556_24_1_1880_151_IV__161877924.txt,New Zealand,char-offset:13597,PLACE,http://sws.geonames.org/2186224,New Zealand,,-41.7944599,171.3331694,,VERIFIED,,,,New Zealand,New Zealand,
1422,13556_24_1_1880_151_IV__161877924.txt,Mahiarangi Hotel,char-offset:14613,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Mahiarangi Hotel,Mahiarangi Hotel,
1423,13556_24_1_1880_151_IV__161877924.txt,Auckland,char-offset:15888,PLACE,http://sws.geonames.org/2193734,Auckland,,-36.7131642,174.759334,,VERIFIED,,,,Auckland,Auckland,
1424,13556_24_1_1880_151_IV__161877924.txt,Auckland,char-offset:16097,PLACE,http://sws.geonames.org/2193734,Auckland,,-36.7131642,174.759334,,VERIFIED,,,,Auckland,Auckland,
1425,13556_24_1_1880_151_IV__161877924.txt,England,char-offset:16242,PLACE,http://geo-kima.org/place/12708,England,,,,,UNVERIFIED,,,,England,England,
1426,13556_24_1_1880_151_IV__161877924.txt,New Zealand,char-offset:16954,PLACE,http://sws.geonames.org/2186224,New Zealand,,-41.7944599,171.3331694,,VERIFIED,,,,New Zealand,New Zealand,
1427,13556_24_1_1880_151_IV__161877924.txt,New Zealand,char-offset:17215,PLACE,http://sws.geonames.org/2186224,New Zealand,,-41.7944599,171.3331694,,VERIFIED,,,,New Zealand,New Zealand,
1428,13556_24_1_1880_151_IV__161877924.txt,Auckland,char-offset:20496,PLACE,http://sws.geonames.org/2193734,Auckland,,-36.7131642,174.759334,,VERIFIED,,,,Auckland,Auckland,
1429,13556_24_1_1880_151_IV__161877924.txt,Auckland,char-offset:23394,PLACE,http://sws.geonames.org/2193734,Auckland,,-36.7131642,174.759334,,VERIFIED,,,,Auckland,Auckland,
1430,13556_24_1_1880_151_IV__161877924.txt,Mahia,char-offset:23708,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Mahia,Mahia,
1431,13556_24_1_1880_151_IV__161877924.txt,Mahia,char-offset:25906,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Mahia,Mahia,
1432,13556_24_1_1880_151_IV__161877924.txt,New Zealand,char-offset:26478,PLACE,http://sws.geonames.org/2186224,New Zealand,,-41.7944599,171.3331694,,VERIFIED,,,,New Zealand,New Zealand,
1433,13556_24_1_1880_151_IV__161877924.txt,JSew Zealand,char-offset:26716,PLACE,http://sws.geonames.org/2186224,New Zealand,,-41.7944599,171.3331694,,VERIFIED,,,,JSew Zealand,JSew Zealand,
1434,13556_24_1_1880_151_IV__161877924.txt,roc,char-offset:26997,PLACE,http://dare.ht.lu.se/places/18895,"Roc Aigu, Montesquieu",0300/0640,43.5625,3.276667,,UNVERIFIED,,,,roc,roc,
1435,13556_24_1_1880_151_IV__161877924.txt,England,char-offset:27025,PLACE,http://geo-kima.org/place/12708,England,,,,,UNVERIFIED,,,,England,England,
1436,13556_24_1_1880_151_IV__161877924.txt,New Zealand,char-offset:29301,PLACE,http://sws.geonames.org/2186224,New Zealand,,-41.7944599,171.3331694,,VERIFIED,,,,New Zealand,New Zealand,
1437,13556_24_1_1880_151_IV__161877924.txt,New Zealand,char-offset:31753,PLACE,http://sws.geonames.org/2186224,New Zealand,,-41.7944599,171.3331694,,VERIFIED,,,,New Zealand,New Zealand,
1438,13556_24_1_1880_151_IV__161877924.txt,Tennysoa,char-offset:42813,PLACE,,,,,,,UNVERIFIED,,,,Tennysoa,Tennysoa,
1439,13556_24_1_1880_151_IV__161877924.txt,Auckland,char-offset:44316,PLACE,http://sws.geonames.org/2193734,Auckland,,-36.7131642,174.759334,,VERIFIED,,,,Auckland,Auckland,
1440,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,Australian,char-offset:305,PLACE,http://geo-kima.org/place/1966,Australian Alps (N.S.W. and Vic.),,,,,UNVERIFIED,,,,Australian,Australian,
1441,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,Port Jackson,char-offset:371,PLACE,http://geo-kima.org/place/4122,Port Jackson (N.S.W.),,,,,VERIFIED,,,,Port Jackson,Port Jackson,
1442,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,Sydney,char-offset:385,PLACE,http://sws.geonames.org/2147714,Sydney,,-33.86785,151.20732,,VERIFIED,,,,Sydney,Sydney,
1443,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,New South Wales,char-offset:3229,PLACE,http://sws.geonames.org/2155400,New South Wales,,-32.1690028,147.0117543,,VERIFIED,,,,New South Wales,New South Wales,
1444,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,Mangrove Creek,char-offset:10330,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Mangrove Creek,Mangrove Creek,
1445,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,Godand,char-offset:13648,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Godand,Godand,
1446,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,Sydney,char-offset:13977,PLACE,http://sws.geonames.org/2147714,Sydney,,-33.86785,151.20732,,VERIFIED,,,,Sydney,Sydney,
1447,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,Woolloomooloo,char-offset:14594,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Woolloomooloo,Woolloomooloo,
1448,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,Parramatta River,char-offset:14923,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Parramatta River,Parramatta River,
1449,14782_27_8_1881_3_I_CHIARO-OSCURO-SOCIAL AND MORAL._170022803.txt,Mangrove Bay,char-offset:18488,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Mangrove Bay,Mangrove Bay,
1450,4920_4_12_1880_1_II (CONTINUED)__77590387.txt,Sbei,char-offset:2285,PLACE,,,,,,,UNVERIFIED,,,,Sbei,Sbei,
1451,4920_4_12_1880_1_II (CONTINUED)__77590387.txt,Berlin,char-offset:12293,PLACE,http://sws.geonames.org/2950157,Berlin,,52.50016271,13.40525042,,UNVERIFIED,,,,Berlin,Berlin,
1452,4920_4_12_1880_1_II (CONTINUED)__77590387.txt,German,char-offset:14234,PLACE,http://pleiades.stoa.org/places/481843,German|German,-0.046875,42.6097532,23.4110602,settlement,UNVERIFIED,,,,German,German,
1453,14042_15_5_1880_902_III__161880545.txt,Australasia,char-offset:117,PLACE,http://geo-kima.org/place/1965,Australasia,,,,,UNVERIFIED,,,,Australasia,Australasia,
1454,14042_15_5_1880_902_III__161880545.txt,Warrandilla,char-offset:6142,PLACE,,,,,,,UNVERIFIED,,,,Warrandilla,Warrandilla,
1455,14042_15_5_1880_902_III__161880545.txt,Brekdataart,char-offset:9473,PLACE,,,,,,,UNVERIFIED,,,,Brekdataart,Brekdataart,
1456,14042_15_5_1880_902_III__161880545.txt,Warrandilla,char-offset:16820,PLACE,,,,,,,UNVERIFIED,,,,Warrandilla,Warrandilla,
1457,14042_15_5_1880_902_III__161880545.txt,Italian,char-offset:17957,PLACE,http://geo-kima.org/place/1925,"Alps, Italian (Italy)",,,,,UNVERIFIED,,,,Italian,Italian,
1458,14042_15_5_1880_902_III__161880545.txt,Quondong,char-offset:21178,PLACE,,,,,,,UNVERIFIED,,,,Quondong,Quondong,
1459,14042_15_5_1880_902_III__161880545.txt,Quondong,char-offset:29886,PLACE,,,,,,,UNVERIFIED,,,,Quondong,Quondong,
1460,14042_15_5_1880_902_III__161880545.txt,Bcrub,char-offset:30375,PLACE,,,,,,,UNVERIFIED,,,,Bcrub,Bcrub,
1461,14042_15_5_1880_902_III__161880545.txt,Quondong,char-offset:35205,PLACE,,,,,,,UNVERIFIED,,,,Quondong,Quondong,
1462,14042_15_5_1880_902_III__161880545.txt,Melbourne,char-offset:35587,PLACE,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,UNVERIFIED,,,,Melbourne,Melbourne,
1463,12897_1_3_1879_6_XIII_THE GREEN-EYED MONSTER._143005428.txt,London,char-offset:9220,PLACE,http://sws.geonames.org/6058560,London,,51.5085,-0.12574,,UNVERIFIED,,,,London,London,
1464,12897_1_3_1879_6_XIII_THE GREEN-EYED MONSTER._143005428.txt,Brook,char-offset:9272,PLACE,http://sws.geonames.org/2075895,Boyup Brook,,-33.83425,116.38776,,UNVERIFIED,,,,Brook,Brook,
1465,12897_1_3_1879_6_XIII_THE GREEN-EYED MONSTER._143005428.txt,Australia,char-offset:10473,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
1466,12897_1_3_1879_6_XIII_THE GREEN-EYED MONSTER._143005428.txt,Narra,char-offset:11266,PLACE,http://sws.geonames.org/1698103,Narra,,9.26877,118.4043,,UNVERIFIED,,,,Narra,Narra,
1467,12897_1_3_1879_6_XIII_THE GREEN-EYED MONSTER._143005428.txt,French,char-offset:11512,PLACE,http://sws.geonames.org/3609667,French Harbor,,16.35,-86.43333,,UNVERIFIED,,,,French,French,
1468,12897_1_3_1879_6_XIII_THE GREEN-EYED MONSTER._143005428.txt,French,char-offset:12539,PLACE,http://sws.geonames.org/3609667,French Harbor,,16.35,-86.43333,,UNVERIFIED,,,,French,French,
1469,12897_1_3_1879_6_XIII_THE GREEN-EYED MONSTER._143005428.txt,London,char-offset:12878,PLACE,http://sws.geonames.org/6058560,London,,51.5085,-0.12574,,UNVERIFIED,,,,London,London,
1470,20335_20_4_1878_9_I_DEBTOR._181818726.txt,Australian,char-offset:579,PLACE,http://geo-kima.org/place/1966,Australian Alps (N.S.W. and Vic.),,,,,UNVERIFIED,,,,Australian,Australian,
1471,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,New South Wales,char-offset:842,PLACE,http://sws.geonames.org/2155400,New South Wales,,-32.1690028,147.0117543,,UNVERIFIED,,,,New South Wales,New South Wales,
1472,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,London,char-offset:1836,PLACE,http://sws.geonames.org/6058560,London,,51.5085,-0.12574,,UNVERIFIED,,,,London,London,
1473,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,Australia,char-offset:3313,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
1474,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,Australia,char-offset:5872,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
1475,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,London,char-offset:7725,PLACE,http://sws.geonames.org/6058560,London,,51.5085,-0.12574,,UNVERIFIED,,,,London,London,
1476,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,Hallidane Park,char-offset:7777,PLACE,,,,,,,UNVERIFIED,,,,Hallidane Park,Hallidane Park,
1477,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,Australia,char-offset:8311,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
1478,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,London,char-offset:9192,PLACE,http://sws.geonames.org/6058560,London,,51.5085,-0.12574,,UNVERIFIED,,,,London,London,
1479,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,Australia,char-offset:9293,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
1480,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,London,char-offset:9482,PLACE,http://sws.geonames.org/6058560,London,,51.5085,-0.12574,,UNVERIFIED,,,,London,London,
1481,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,Australia,char-offset:9799,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
1482,16298_18_10_1879_1_IV_LOSINGS SERKINGS_197731649.txt,Willandoula,char-offset:10792,PLACE,,,,,,,UNVERIFIED,,,,Willandoula,Willandoula,
